variant,seat_count,hand,winnings
50,9,Ad9c,180.57
25,9,2s5s,180.56
100,6,3s6s,180.55
200,6,Kc4h,180.55
50,6,7s6d,180.53
25,9,9hQd,180.5
600,9,8c5s,180.5
100,9,2s2h,180.4
600,9,8d5h,180.4
100,6,AdTs,180.29
200,9,8h5h,180.29
25,6,Th2h,180.29
400,6,8h3s,180.29
100,6,4cAd,180.27
50,6,Ad4h,180.26
200,9,Kh2s,180.25
400,9,4d8s,180.2
50,9,2dKd,180.18
25,6,Js7c,180.18
200,6,Js4c,180.15
1000,9,Qc7s,180.13
200,6,8d6h,180.1
200,6,4s6s,180.0
200,6,4cKd,180.0
1000,9,3d2c,180.0
600,9,2hKd,180.0
400,9,6s4h,180.0
200,6,2dTs,180.0
200,9,8sTh,179.96
100,6,8s9h,179.87
200,6,Kc4s,179.85
25,6,2sKd,179.82
50,6,7h3h,179.79
600,6,7dKc,179.76
25,9,3dQd,179.75
25,6,2h9h,179.74
100,9,QcTd,179.74
100,9,9sAs,179.69
25,6,Qc6d,179.66
25,9,Ks9h,179.63
50,6,7h5c,179.62
25,9,3dAh,179.61
200,6,9hAc,179.56
25,6,Ks8d,179.52
400,9,6s3c,179.5
200,9,Th6h,179.5
100,9,4h5c,179.5
25,9,Ah6c,179.47
400,6,Kh4h,179.46
50,6,QdTh,179.42
100,9,Ks8h,179.4
400,9,7cJs,179.3
200,9,9dKc,179.25
25,6,Td3d,179.2
100,6,JhKc,179.18
100,6,Jh9c,179.14
100,9,JdAd,179.1
25,9,5s6c,179.09
50,9,JhKd,179.07
200,6,Ts6c,179.0
25,9,8h3h,178.98
25,6,8hQc,178.78
25,6,8c4c,178.72
200,9,Jh6d,178.7
50,6,2cTd,178.67
100,9,4c6c,178.65
25,6,7c6h,178.6
50,9,Td9h,178.57
50,6,Jd7d,178.56
200,6,Qh3s,178.5
200,9,9sAc,178.43
25,9,8d7s,178.41
25,9,7d8s,178.38
25,6,3h5s,178.36
50,9,9cAd,178.33
400,9,Qs4d,178.32
50,9,5cKc,178.27
25,9,4dJd,178.27
100,9,9dAc,178.1
25,6,3cAs,178.05
600,6,Th3c,178.0
600,9,9h7d,178.0
200,9,Ac7d,177.9
100,6,5dQd,177.85
50,6,Kh9c,177.77
25,6,2dAs,177.77
100,6,9hQs,177.75
200,6,7h4d,177.75
400,9,2h9h,177.69
50,6,6dJs,177.65
50,6,4dTd,177.57
25,9,2hTh,177.55
50,6,3cQs,177.53
25,6,Kd8c,177.47
25,6,Kd6s,177.32
100,6,3dKd,177.26
1000,6,8c4d,177.25
200,6,5h4c,177.2
100,6,9c3c,177.17
200,6,Ts6h,177.15
25,6,7d5s,177.12
50,6,Ks8d,177.05
100,6,8hKh,177.05
200,6,2sQh,177.0
25,9,4sJs,176.99
50,6,Kc3h,176.96
25,6,Kd2s,176.9
200,9,QsKc,176.9
50,9,4hAd,176.89
25,6,4s5d,176.75
400,6,7s3c,176.7
50,9,8dAd,176.68
50,6,Ks4d,176.67
50,6,Td6d,176.58
600,6,As6h,176.57
25,6,7h5c,176.54
200,6,Js4d,176.5
25,6,Tc2c,176.49
50,6,2dTd,176.46
400,6,Th7s,176.4
200,9,Qh3h,176.4
25,6,Kh4h,176.36
50,6,6s4s,176.26
50,9,ThKd,176.25
400,9,TcKc,176.15
100,6,7dAs,176.15
600,9,5s6d,176.15
600,9,7c9h,176.1
200,9,7c9s,176.1
100,6,5cAc,176.03
600,6,3sJd,176.0
1000,9,4h6c,176.0
400,9,Ts6d,176.0
200,6,3cTs,176.0
100,9,TcJs,176.0
600,9,4h3d,176.0
200,6,9d6d,175.99
600,6,3d4h,175.85
25,9,5d7h,175.78
200,6,2c9d,175.75
200,6,7cAh,175.7
50,6,9d2d,175.7
50,6,8s9d,175.64
600,9,Qc8s,175.6
100,6,AsQd,175.58
25,9,8cQd,175.57
200,6,7sQd,175.55
50,6,7hJs,175.53
25,6,Jh8c,175.52
50,6,Ah4d,175.44
25,9,5c4d,175.42
600,6,7h3s,175.42
25,9,Th8s,175.42
25,9,7c9d,175.4
25,9,7hKc,175.4
600,9,Kd6h,175.3
400,6,6d2c,175.3
25,6,3s2s,175.29
50,9,Jc8c,175.21
200,6,9c2c,175.1
200,9,3cAd,175.1
200,9,8sQc,175.05
1000,6,Jh8c,175.04
25,6,3s7s,175.01
1000,9,6c8d,175.0
1000,9,2sQc,175.0
600,9,6d4h,175.0
1000,9,4d2c,175.0
1000,9,6cKs,175.0
1000,9,6c9d,175.0
600,9,5hTs,175.0
1000,6,7h2d,175.0
50,6,Ks2c,174.95
400,6,4cAh,174.92
25,6,Jh7c,174.91
400,9,7d5d,174.75
50,9,5s6c,174.74
50,9,6s7h,174.73
50,9,6sKc,174.68
400,6,7cQd,174.65
200,9,Tc5c,174.63
25,9,5dKh,174.62
100,6,Jc7h,174.5
25,9,Jd8c,174.43
25,9,Ac6s,174.42
50,6,Ts8c,174.38
25,9,4dQs,174.37
600,6,Jd2h,174.3
100,9,8s6s,174.3
400,9,4d9d,174.25
1000,6,Jc5s,174.25
50,6,6dQc,174.2
25,6,3s6s,174.14
600,6,7cJd,174.1
100,6,6cAh,174.1
400,9,2d4c,174.0
600,9,3d2h,174.0
25,9,Qh9c,174.0
200,9,3s6h,174.0
600,6,2d7s,174.0
100,9,JdTc,173.98
50,6,4dQc,173.98
200,6,3h7d,173.95
50,9,7cAd,173.92
25,9,Ks6c,173.89
50,9,7s4s,173.86
25,9,Tc2c,173.83
25,6,9h7c,173.76
50,9,8cQc,173.66
50,6,4c6h,173.65
100,9,7d4d,173.6
50,9,As3s,173.52
400,9,3hKc,173.5
400,9,5dAd,173.5
600,6,6h3h,173.35
50,6,Ad4s,173.16
600,9,2dJh,173.05
100,6,As7d,173.0
400,6,7c3d,173.0
400,6,2dQc,173.0
200,9,Qs2s,173.0
100,6,Qh9c,172.95
25,6,7d3d,172.9
200,9,Qd7c,172.85
100,6,2s8s,172.85
25,9,5h6s,172.83
50,6,6cKs,172.81
25,6,5c4d,172.78
25,6,9dJc,172.71
25,9,6h7s,172.71
25,6,7h2h,172.67
200,9,3c9h,172.65
25,9,8cTs,172.59
100,9,KhQc,172.56
200,6,3h9s,172.5
400,9,Kc3d,172.5
600,9,3hJs,172.5
25,9,Qc6s,172.42
25,6,6c7d,172.34
50,6,5c6s,172.31
50,9,4d8d,172.3
50,9,6hQh,172.29
50,9,9s5s,172.25
200,9,9cQs,172.23
50,6,2hAd,172.18
50,9,5cAs,172.15
100,6,4hAd,172.12
1000,9,7h3h,172.0
600,6,3s8h,172.0
50,9,Kh2h,171.99
400,9,7hKc,171.95
100,6,5c4d,171.85
50,9,5s3s,171.82
25,9,5d2d,171.82
200,6,6hKd,171.8
50,9,3sQs,171.8
25,9,4dAs,171.73
600,9,6c4d,171.7
200,6,4hQd,171.65
25,6,9sKd,171.61
200,9,6c5s,171.5
100,9,Ad7h,171.43
400,9,5cQh,171.4
200,9,8hKh,171.4
50,9,Kc6s,171.3
100,9,Ac9d,171.25
50,6,4h6c,171.23
200,6,Qc6h,171.15
25,6,7c6s,171.12
100,9,Ks7s,171.1
100,9,9hAd,171.07
50,6,Jc6d,171.06
600,9,Qc4s,171.0
400,9,2c7h,171.0
600,6,6s2c,171.0
600,9,9hQd,171.0
200,9,6d9c,171.0
50,9,AdJs,170.98
50,6,Ac6h,170.97
200,6,7dTs,170.85
600,6,5h3c,170.75
1000,6,6s2h,170.75
1000,6,8d5c,170.75
50,6,5s4d,170.7
100,9,2d2c,170.65
25,6,8h2h,170.56
200,6,7d9s,170.5
100,6,5h6h,170.46
25,9,8s9d,170.45
200,6,9d3c,170.45
25,9,Kh6s,170.34
200,9,2hQh,170.3
200,9,7d6c,170.3
400,6,Jc3s,170.25
50,6,6d3d,170.15
50,9,Ks2s,170.11
25,9,6d5c,170.03
1000,9,Jh4d,170.0
1000,9,Jd4s,170.0
1000,9,4d2d,170.0
1000,6,2d3s,170.0
1000,9,2s5h,170.0
200,6,5cJd,169.98
25,9,Ts8c,169.92
25,6,6h7s,169.81
50,6,7s3s,169.78
400,6,9sQd,169.76
400,6,Tc3d,169.69
50,6,Kh2h,169.67
400,9,7hTs,169.6
100,6,6s2s,169.56
600,9,5c2s,169.5
200,6,Jd6h,169.5
25,9,8hKs,169.45
400,6,Qc3d,169.45
25,6,4d6s,169.42
100,9,8hQd,169.35
100,9,Jd7d,169.3
200,6,9c8h,169.3
100,9,6d4d,169.25
50,9,JcAs,169.21
200,6,3cQc,169.2
50,9,9sTs,169.18
100,6,6d3s,169.15
50,6,7cQs,169.15
50,9,Js6s,169.11
600,9,Ks3d,169.1
25,9,7h9s,169.1
400,9,Jh8s,169.05
50,9,TsKh,169.01
100,6,6h8c,169.0
25,9,3h4c,168.99
100,6,5sJs,168.9
200,9,Kc5d,168.8
1000,6,4d2d,168.8
100,9,QsKh,168.76
50,9,7hQh,168.75
200,6,6c2c,168.7
600,9,6sAc,168.7
100,9,8s9h,168.67
400,6,6hQs,168.6
25,6,4d3c,168.57
600,6,5d4s,168.5
200,6,Qd4s,168.5
1000,6,9c3h,168.45
50,6,Ad5s,168.31
25,9,2cAs,168.26
50,6,2c6d,168.25
100,9,Ad6d,168.25
25,9,7cTs,168.24
25,9,2h3c,168.23
50,6,4hQh,168.18
400,6,Kd4s,168.0
100,6,7d6c,168.0
400,9,2d8s,168.0
400,9,4dKs,168.0
600,9,8s3s,168.0
200,6,7h9c,167.95
200,9,9c7s,167.95
200,9,8h9s,167.9
25,9,5h4c,167.89
50,6,6cAd,167.84
25,6,3s4d,167.68
50,6,7d3d,167.68
50,6,6s5h,167.65
100,6,5cKc,167.65
25,6,2d3d,167.58
200,9,4c5d,167.5
400,9,6s7c,167.48
25,6,8h9c,167.39
100,6,Ad9h,167.3
200,9,8d3c,167.3
50,9,9dKc,167.28
400,6,2dAs,167.26
50,6,6cQs,167.13
100,6,Ah5h,167.12
600,6,6sQd,167.06
50,6,4sQh,167.03
25,6,4s5c,167.01
600,9,Js2s,167.0
1000,9,6d9h,167.0
600,6,4sJh,167.0
50,6,Jh7h,167.0
200,6,6cJd,167.0
200,9,Jh6h,167.0
100,9,9s8h,166.95
50,9,5sKs,166.94
50,6,5cKh,166.83
100,6,8cQd,166.8
200,9,Kd4c,166.75
600,6,4dJh,166.75
200,9,4cJh,166.62
200,6,9d6c,166.55
600,9,8sJh,166.55
1000,6,3c2h,166.5
100,9,9d2d,166.5
1000,6,5sJd,166.5
25,9,As4c,166.48
50,6,Kd6h,166.48
200,9,8cTh,166.4
50,6,5c7h,166.38
200,6,7sKh,166.32
600,9,9sKh,166.25
200,9,Js2s,166.25
600,9,6h7s,166.2
50,6,5d3d,166.11
100,6,Qs9s,166.09
400,9,5h3c,166.07
600,9,7d3c,166.0
600,9,3cKh,166.0
600,6,8c6h,166.0
25,6,6c8h,165.97
50,6,7hKs,165.94
50,6,5d3s,165.88
50,9,Ah6d,165.86
25,6,2d9d,165.86
100,6,9d3d,165.85
25,9,4cJc,165.84
25,9,Qs5s,165.8
25,6,Th8c,165.76
400,6,4c7s,165.74
400,9,4dJc,165.7
50,9,Tc8s,165.67
50,9,9dJc,165.57
50,9,4sAh,165.46
50,6,2d7d,165.43
600,9,Jd5s,165.35
25,9,8s9c,165.33
25,9,7s3s,165.31
100,6,Kd8h,165.27
400,6,Td6s,165.27
1000,9,6d2s,165.25
50,6,4cQs,165.25
200,6,8s2c,165.2
50,6,7c9s,165.16
25,6,7h9s,165.14
50,9,Td7h,165.13
400,9,3hJh,165.12
25,9,9cTh,165.09
400,6,4c8d,165.06
100,6,Ks4s,165.06
600,9,3sTd,165.0
400,9,Ts7h,165.0
1000,9,2dTd,165.0
600,9,2h4c,165.0
400,9,2dKh,165.0
1000,9,2s4d,165.0
1000,6,Tc5d,165.0
1000,6,Jh4c,165.0
1000,9,9s4d,165.0
100,6,9c5c,165.0
25,9,Kd5c,164.96
50,6,6d5s,164.92
25,9,7dAc,164.92
400,9,2c7d,164.9
50,6,Th6d,164.9
50,6,Js7c,164.85
25,9,8d9c,164.83
25,9,9s8d,164.81
50,6,6h5s,164.8
25,9,Kh6d,164.76
50,6,5h9s,164.74
1000,9,5sJh,164.64
200,6,Ac3h,164.63
50,6,Kd8c,164.61
200,9,Tc6d,164.6
100,6,4hKd,164.6
400,9,4s6h,164.6
100,6,8h4s,164.6
200,9,Ad5c,164.56
100,9,5c6c,164.55
100,6,3dAh,164.53
25,6,Ks8c,164.52
1000,6,2hTd,164.5
200,6,5dQs,164.5
50,6,Tc3c,164.5
200,6,4h5d,164.45
100,6,8s5s,164.37
25,9,6cJc,164.36
25,6,Ts8c,164.35
50,9,7d5h,164.33
200,9,6c8d,164.25
50,9,KcJd,164.21
25,9,3s8s,164.06
1000,6,3c2s,164.05
100,9,8c7h,164.05
25,9,9h7d,164.04
400,9,6sTd,164.0
100,6,Ad5s,164.0
200,9,7c4c,164.0
25,9,6cKh,163.98
200,9,Jd9h,163.95
25,6,Jd8h,163.94
25,9,Ts6s,163.92
50,9,JcTd,163.83
25,9,3d4c,163.81
25,6,7s5c,163.77
25,6,Kd7c,163.74
100,6,9hQd,163.72
100,9,8c7d,163.67
600,6,Qh2c,163.65
50,6,Qd6h,163.63
100,9,JdTs,163.62
1000,9,Ah5h,163.6
25,6,2d8d,163.55
200,9,2s4d,163.5
600,6,6s7c,163.45
50,9,JcTh,163.41
200,6,Qs5c,163.4
400,9,5sKc,163.4
25,9,Ah3s,163.37
50,6,7sQc,163.3
400,6,5c2s,163.2
25,9,As8d,163.16
50,9,9sQh,163.13
200,6,6sQd,163.1
50,6,Td5d,163.1
600,6,7hTd,163.09
600,9,3dKc,163.0
400,9,8c2s,163.0
50,6,Qc8s,162.99
50,6,6s9d,162.98
100,6,TcJs,162.9
100,6,ThQc,162.89
1000,9,4sKc,162.85
100,6,7h6c,162.85
400,6,5s6h,162.8
50,6,7d3c,162.8
400,9,Jc6c,162.75
25,9,Ks8d,162.72
100,9,4s2s,162.7
50,6,Qs5h,162.69
400,9,9d5d,162.69
200,6,8c3d,162.55
100,6,AcKs,162.55
200,9,Ah6s,162.5
200,6,Jh4c,162.5
25,9,6c7h,162.46
50,9,6hAh,162.42
50,6,3s9h,162.36
200,6,3c8c,162.25
25,9,Jd9c,162.23
400,6,9d2s,162.2
25,6,Qd6d,162.19
100,6,TdAh,162.15
25,9,3cAh,162.14
50,9,TsJd,162.12
50,9,9sQc,162.1
600,9,9d4s,162.05
200,6,7h2c,162.0
200,6,2s4c,162.0
50,6,5hKs,161.96
200,6,6d5h,161.95
25,6,Th5h,161.91
400,9,3h5d,161.88
50,9,Jc9h,161.88
50,6,5d6s,161.88
200,9,JhKc,161.84
400,6,2s4s,161.8
25,9,Ad4h,161.77
100,9,TcJh,161.75
400,9,4dQh,161.7
25,6,9d6s,161.7
200,6,Qh5c,161.5
200,6,5d6s,161.5
100,6,7c9h,161.5
100,6,2c5h,161.5
1000,6,Td4h,161.5
50,6,Ts7c,161.48
100,6,6dAd,161.47
200,6,2sJh,161.4
50,9,2c4c,161.35
600,6,2d8h,161.35
25,6,3sTs,161.28
25,9,Ah5s,161.27
25,6,9h2h,161.26
600,9,8dTh,161.2
1000,6,6cQh,161.1
200,6,4dKh,161.1
25,9,8sQc,161.09
100,9,KhAc,161.04
100,6,4cQs,161.0
1000,9,As9d,161.0
400,9,4sTs,161.0
25,9,Jc8h,160.92
400,6,4s5h,160.84
50,9,8s9s,160.81
200,9,Jc8h,160.65
200,6,3hAc,160.6
25,9,Kc2c,160.59
600,9,8cQc,160.55
25,9,Th4h,160.55
200,9,3d5s,160.55
50,9,6sQs,160.54
100,6,ThAh,160.53
50,9,3s6s,160.53
50,6,7dKh,160.5
200,6,Ts9d,160.49
50,6,Td7h,160.46
100,9,JdQc,160.41
600,9,Qs5h,160.4
50,6,Tc9h,160.4
50,9,8sAc,160.39
200,9,4cAh,160.37
600,9,3s6c,160.35
600,6,4cTh,160.35
25,9,2dTd,160.35
1000,6,Jh9c,160.29
25,6,8s4c,160.26
25,6,6s8d,160.26
50,6,4d5c,160.22
1000,9,Ts3s,160.18
100,6,6s5h,160.15
400,9,9c7s,160.05
50,6,Ks5c,160.05
1000,6,6d2c,160.0
1000,9,9h4d,160.0
1000,9,9c2d,160.0
200,6,8c2h,160.0
200,9,7s3s,160.0
400,9,2cJd,160.0
1000,9,6s4h,160.0
1000,9,3dJs,160.0
25,9,Qh3d,159.96
25,6,4cQc,159.83
25,9,6cKd,159.82
200,6,6c2d,159.8
400,9,6hKc,159.65
100,6,7dKd,159.65
1000,6,3s4d,159.64
200,6,3h5s,159.6
25,6,5hQh,159.56
50,6,9sJh,159.52
50,6,4c8d,159.52
200,9,2dAc,159.5
200,9,7cQs,159.5
100,9,9d7d,159.48
50,6,Jc3c,159.42
100,6,5s6d,159.4
400,6,Ad2s,159.38
400,6,Ks2d,159.36
50,6,3d6d,159.32
50,6,Qc5c,159.32
50,6,Jc8h,159.32
25,9,Jc8d,159.29
50,9,AcTh,159.28
25,6,9h8d,159.2
200,9,2s7s,159.2
50,9,2c5c,159.15
100,6,Jh7c,159.13
25,6,9h6s,159.05
1000,6,Ts2d,159.0
200,9,As5h,159.0
25,9,Js8h,158.93
25,6,3h8h,158.89
1000,6,7c2h,158.87
600,6,6h9s,158.85
400,9,7d8s,158.75
50,6,6d8c,158.73
25,9,9cQh,158.7
200,6,Jd3h,158.7
600,9,3c4d,158.7
100,6,4c4s,158.64
25,6,7c8s,158.63
600,6,5h9c,158.61
50,6,5h6c,158.61
25,9,2h7h,158.59
25,6,2dQd,158.57
25,6,Kh3s,158.55
100,6,Jh8s,158.5
400,6,9h2d,158.4
25,6,8d7h,158.25
50,6,Jd3d,158.23
100,6,5c7c,158.16
600,9,QcAd,158.15
100,6,Ac8h,158.15
200,9,2dQd,158.15
100,6,6sKs,158.15
50,9,Js2s,158.15
100,6,4s4d,158.12
400,9,Td3d,158.1
25,9,Qd8c,158.03
50,9,8dQd,158.03
400,6,2h6c,158.0
600,9,Kh4d,158.0
200,6,4d2s,158.0
400,9,9h2s,158.0
200,9,7hTs,158.0
100,6,2dAh,158.0
100,6,8sAd,157.87
25,9,5d7s,157.77
600,6,Qc2c,157.76
50,9,8cAd,157.76
50,9,2sKs,157.73
50,6,Js7d,157.72
25,9,9c8h,157.7
600,9,Ts6c,157.7
25,6,7h6d,157.62
100,9,7dJd,157.54
100,9,5hAc,157.5
200,6,7sTh,157.5
200,6,6h3d,157.5
100,6,6sKc,157.45
50,6,3c2d,157.39
100,9,7d9d,157.36
25,9,4hAc,157.29
50,9,QdTs,157.28
400,6,6c7h,157.2
200,6,5hQs,157.15
50,9,Td8s,157.15
400,6,9s3d,157.1
1000,9,3dKh,157.1
25,9,6d4d,157.06
100,6,6dQc,157.05
25,6,6d7c,157.02
100,6,2h6h,157.0
200,9,6c9h,157.0
25,9,Tc8s,156.98
100,6,7cKh,156.95
400,9,8sTh,156.85
50,6,3sKh,156.78
50,6,JsKh,156.77
400,6,7s3s,156.77
25,9,2hQh,156.75
100,6,7d9h,156.7
100,9,7c8d,156.7
600,6,Kh6c,156.7
100,6,5sQs,156.68
25,9,6d5s,156.67
200,9,7dQh,156.65
50,9,KcQh,156.63
600,9,3sQs,156.6
200,6,Jh6s,156.6
50,9,KsTd,156.58
600,6,9s5c,156.54
1000,6,3hJs,156.5
100,6,7d4s,156.5
50,9,7dTd,156.4
600,6,5s8h,156.35
100,6,Jd9c,156.35
50,6,Tc7s,156.2
50,6,Kc3d,156.18
600,9,5cAs,156.1
100,6,7d9c,156.1
100,6,JsTd,156.08
25,6,8h7d,156.05
1000,6,2sKc,156.0
600,9,9c4h,156.0
100,9,QhQc,155.94
25,9,Kd7c,155.94
50,9,4hAc,155.94
400,6,2s4d,155.9
50,9,TcJs,155.88
100,9,TsAc,155.85
50,6,8dJh,155.81
50,6,7sJh,155.8
25,9,6h5s,155.79
200,9,8c6s,155.7
50,9,Ad4h,155.61
200,9,2h3d,155.6
100,9,Kd3d,155.6
400,9,2h6c,155.55
100,6,8c5d,155.55
50,9,8sAd,155.54
200,6,Ks6c,155.5
600,9,9s2d,155.5
100,9,8hQh,155.4
100,6,3d2h,155.4
100,6,9cTh,155.39
25,9,7d2d,155.36
100,9,As9s,155.3
100,9,QcAd,155.22
600,6,2cQh,155.2
600,6,3d8s,155.2
50,6,Qh2d,155.17
100,6,TsQd,155.15
50,6,5s6d,155.1
100,9,AdTs,155.07
25,9,7cQd,155.07
25,6,Qc8d,155.04
600,9,3c5h,155.0
1000,9,3d2h,155.0
1000,6,3hJc,155.0
1000,6,5h4s,155.0
200,9,4hAs,155.0
200,9,8h7d,155.0
1000,9,2cTs,155.0
1000,9,3h7s,155.0
1000,9,7hJd,155.0
200,6,Qh7d,154.95
100,9,9cTd,154.95
50,9,2cJc,154.87
50,9,7d8d,154.83
25,9,3sAh,154.82
25,6,7c2c,154.82
400,6,4c9s,154.8
100,9,4h7h,154.75
1000,6,4c2s,154.75
100,6,9cTd,154.6
50,6,Ks7c,154.58
50,6,4h6h,154.51
400,6,6c2h,154.5
100,6,2cAd,154.5
25,9,8c7h,154.5
600,9,3h2d,154.5
25,6,Jd6c,154.46
50,9,Jc8h,154.44
50,6,3hAd,154.42
25,6,Th7d,154.37
50,6,2c7c,154.23
600,6,2d5s,154.13
25,9,8d4d,154.11
200,9,3hJh,154.03
50,6,As5c,154.02
25,6,6cQd,154.02
100,9,3s4c,154.0
400,9,4s2h,154.0
400,9,2c6d,154.0
600,9,4c7h,154.0
50,6,4hKd,153.96
100,6,4sJh,153.95
200,9,Jd5s,153.82
200,6,7c5s,153.8
100,9,AhKs,153.79
600,6,Js6h,153.75
1000,6,2d8s,153.75
50,6,7sTd,153.69
400,6,Jc3d,153.65
25,9,8cJd,153.58
1000,9,5h2s,153.5
600,9,9h2h,153.5
50,6,5dAh,153.48
100,6,Th8h,153.47
100,9,4d6d,153.45
50,9,8dKd,153.44
100,6,4d7s,153.4
200,9,Qs9d,153.35
50,6,4hAd,153.32
200,9,4d7h,153.3
600,6,7dJh,153.3
200,9,TcKc,153.28
25,9,4d8d,153.21
100,6,3dAc,153.21
25,6,2sJs,153.19
25,9,Jc9h,153.19
25,6,Kc3s,153.18
100,6,JsQd,153.05
600,9,5d2h,153.0
200,9,3hKc,153.0
600,6,3s6c,153.0
600,9,Jd2c,153.0
200,6,2c5h,153.0
600,9,5hQc,153.0
400,6,5hQd,153.0
600,9,3sJc,153.0
100,9,TcJd,152.96
50,6,9hAd,152.94
50,6,9c7s,152.9
25,6,3c9c,152.85
50,6,6cJc,152.79
50,6,2d4d,152.79
600,6,Td7h,152.75
100,9,AdKs,152.74
25,6,5d6s,152.73
600,6,7s9d,152.64
400,6,Th6h,152.57
100,6,9sJc,152.55
25,6,Kc7s,152.54
50,9,2hAh,152.54
50,9,Tc9s,152.54
50,6,5cJd,152.53
50,6,4c3s,152.5
50,9,4s6s,152.49
25,6,4s5h,152.49
200,9,5h6d,152.4
25,6,2s7s,152.37
100,6,Qh8s,152.3
50,9,2d4d,152.28
50,9,Kd2d,152.26
1000,6,Kh2s,152.25
25,9,Kd7s,152.21
100,6,4d2s,152.2
50,9,4hKh,152.2
100,6,9dTs,152.2
600,6,7sJh,152.15
200,9,9sQc,152.13
25,6,7c5h,152.1
100,9,Kc4c,152.1
400,6,Jd5h,152.1
100,9,Ac7s,152.08
25,9,5d4h,152.04
200,6,5hKd,152.0
25,6,3c7c,152.0
1000,9,5s2d,152.0
200,6,Jd2h,152.0
1000,9,2d6c,152.0
25,9,Td8c,151.92
50,6,5h7c,151.88
50,6,Qs4s,151.86
100,9,8h6d,151.86
100,6,Ah2h,151.85
25,6,Ts2s,151.84
200,6,5s7h,151.81
50,6,7sTh,151.81
25,9,6hKs,151.8
100,6,3h7h,151.75
600,9,Jd8c,151.7
400,6,3s9s,151.69
25,9,Qh8c,151.66
100,9,9sAh,151.65
50,6,6d8s,151.63
25,9,8c3c,151.58
25,9,7cJd,151.53
100,6,Ts7h,151.5
1000,6,3dJc,151.5
400,6,4s9c,151.5
50,6,9c6h,151.45
50,9,9cAs,151.43
600,6,5sKh,151.4
50,6,7hQd,151.39
200,6,5s2h,151.35
200,9,6hAd,151.3
25,6,5h6s,151.28
25,9,7cJh,151.21
400,9,TcJd,151.2
200,9,6d7c,151.12
25,9,Jh2h,151.12
50,9,5dKd,151.11
1000,9,6d5s,151.1
50,9,6c5s,151.1
25,9,4h9h,151.09
50,9,6cAc,151.09
25,9,7cQh,151.08
100,9,7sJs,151.07
100,9,JcKh,151.06
200,6,7cJd,151.0
400,9,2d5c,151.0
600,6,Qh6c,150.97
25,6,5dQd,150.96
400,6,4d5h,150.92
400,9,Ac8d,150.85
200,9,7s4s,150.83
25,6,Ks5h,150.83
600,9,5d7c,150.8
600,6,3cQs,150.8
400,9,Ah7c,150.75
50,6,7c9d,150.71
400,6,4dQc,150.7
200,9,6dJs,150.65
100,6,9dTh,150.63
100,6,4h7h,150.6
100,6,3hQh,150.55
25,9,2h3h,150.54
100,9,QdJc,150.51
100,9,9sKc,150.5
100,6,As3c,150.5
600,9,9dQc,150.5
50,6,2s5s,150.44
600,6,6cTh,150.38
1000,9,Kh2c,150.37
50,6,6c4s,150.35
100,6,7h4h,150.24
50,6,5h9c,150.15
25,9,3s9s,150.1
50,9,JsTh,150.05
1000,9,Kh2d,150.0
1000,9,9h3d,150.0
1000,9,5d4h,150.0
600,9,7dTh,150.0
1000,9,2sJc,150.0
200,9,5dQh,150.0
25,6,3s6h,149.99
100,6,7dKs,149.95
600,9,9c4c,149.9
50,6,5s3h,149.9
50,6,Qh7c,149.88
50,9,8cAs,149.85
200,6,9c3c,149.82
25,6,9s3s,149.81
100,6,8sQs,149.79
600,6,5c2h,149.7
50,6,Tc8s,149.67
200,6,Kc6h,149.65
25,6,9cJd,149.51
25,9,8cKd,149.5
400,6,Qd4s,149.5
50,6,9s3s,149.37
600,6,4hQc,149.35
200,6,7c4s,149.22
200,9,4d8d,149.2
200,6,2sJc,149.15
100,9,KhJd,149.1
100,9,TdQc,149.02
200,9,2sKc,149.0
400,6,7c2d,149.0
100,6,Td8d,148.94
100,6,Qc4s,148.85
25,9,9d8c,148.84
50,9,Kd6s,148.76
400,9,4h3s,148.75
200,9,3s3c,148.75
400,6,8d2h,148.75
25,6,Ts9c,148.7
50,9,6h7d,148.7
50,9,Kd7d,148.67
400,6,6h3c,148.56
50,9,Jd8d,148.56
100,9,Kd9h,148.55
50,9,Ks8c,148.53
200,6,3hQc,148.5
25,9,Ah4s,148.5
600,9,5c3h,148.5
50,9,ThJs,148.38
100,6,Jc8h,148.37
400,9,Qd8s,148.37
25,6,4h2c,148.26
1000,6,4d7s,148.25
25,6,6d4s,148.25
25,6,2dAc,148.24
25,6,5h6c,148.17
25,6,Qc7d,148.1
200,6,6h2h,148.05
25,9,6s7h,148.05
25,9,2s9s,148.01
600,9,7dKh,148.0
1000,6,2h7c,147.9
25,9,6sKd,147.89
25,6,8sTd,147.88
50,9,TdKc,147.86
25,9,2hJh,147.83
25,6,4s6h,147.77
200,9,9h5h,147.75
1000,9,2s6h,147.75
25,9,3s7s,147.73
200,9,7c8h,147.7
50,9,Th6h,147.69
25,9,7cAs,147.57
50,6,4hTc,147.55
600,9,9cKs,147.55
50,9,Ks9h,147.52
400,9,8c4h,147.5
25,9,6c4d,147.46
50,9,6d7c,147.4
400,9,8dTs,147.4
100,9,4s6s,147.37
200,9,7s6h,147.24
25,9,8cJs,147.23
25,9,8dJs,147.22
100,9,JhTs,147.2
100,6,6h8d,147.2
50,9,Kd4d,147.16
400,9,6s7d,147.1
25,6,6s9d,147.07
25,6,5h6d,147.07
